version:2
grid:
0,6,1,0,3
1424,6,1,1,1
1,-3,-7,0,0
1386,-3,-7,1,1
2,-3,-6,0,0
1388,-3,-6,1,1
3,-3,-5,0,0
1389,-3,-5,1,1
4,-3,-4,0,0
1390,-3,-4,1,1
5,-13,-7,0,0
1362,-13,-7,1,1
6,-13,-6,0,0
1361,-13,-6,1,1
7,-3,-3,0,0
1391,-3,-3,1,1
8,-13,-5,0,0
1360,-13,-5,1,1
9,-13,-2,0,3
1354,-13,-2,1,1
10,-13,-4,0,0
1359,-13,-4,1,1
11,6,2,0,3
1425,6,2,1,1
12,6,3,0,3
1426,6,3,1,1
13,6,4,0,3
1427,6,4,1,1
14,6,5,0,3
1428,6,5,1,1
15,6,6,0,3
1429,6,6,1,1
16,6,7,0,3
1430,6,7,1,1
17,6,8,0,3
1431,6,8,1,1
18,6,9,0,3
1432,6,9,1,1
19,6,10,0,3
1433,6,10,1,1
20,6,11,0,3
1434,6,11,1,1
21,6,12,0,3
1435,6,12,1,1
22,6,13,0,3
1184,6,13,1,0
23,7,13,0,0
1183,7,13,1,0
24,8,13,0,0
25,9,13,0,0
26,10,13,0,0
27,11,13,0,0
28,7,12,11,
932,7,12,1,0
29,9,12,11,
966,9,12,1,0
30,10,12,11,
967,10,12,1,0
31,11,12,11,
933,11,12,1,0
32,-12,12,11,
617,-12,12,1,1
33,-12,11,11,
616,-12,11,1,1
34,12,-7,0,2
1415,12,-7,1,1
35,-23,-7,0,2
1374,-23,-7,1,1
36,-23,-6,0,2
1375,-23,-6,1,1
37,-23,-5,0,2
1376,-23,-5,1,1
38,-23,-4,0,2
1377,-23,-4,1,1
39,-23,-3,0,2
1378,-23,-3,1,1
40,-23,-2,0,2
1349,-23,-2,1,1
41,-23,-1,0,2
1348,-23,-1,1,1
42,-23,0,0,2
1347,-23,0,1,1
43,-23,1,0,2
1346,-23,1,1,1
44,-23,5,0,2
1342,-23,5,1,1
45,-23,6,0,2
1341,-23,6,1,1
46,-23,3,0,0
1344,-23,3,1,1
47,-23,4,0,0
1343,-23,4,1,1
48,-23,2,0,0
1345,-23,2,1,1
49,-23,7,0,2
1304,-23,7,1,1
50,-23,8,0,2
1305,-23,8,1,1
51,-23,9,0,2
1306,-23,9,1,1
52,-23,10,0,2
1307,-23,10,1,1
53,-23,11,0,2
1308,-23,11,1,1
54,-23,12,0,2
1309,-23,12,1,1
55,-23,13,0,2
1310,-23,13,1,1
56,-23,14,0,2
1311,-23,14,1,1
57,-7,15,0,0
58,-17,13,0,2
59,-22,18,0,2
60,-21,18,0,2
61,-20,18,0,2
62,-19,18,0,0
63,-18,18,0,0
64,-17,18,0,0
65,-16,18,0,2
1289,-16,18,1,1
66,-15,18,0,2
1288,-15,18,1,1
67,-14,18,0,2
1282,-14,18,1,1
68,-13,18,0,2
1283,-13,18,1,1
69,-14,19,0,0
1284,-14,19,1,1
70,-14,20,0,0
