version:2
grid:
0,-3,6,0,0
1,-3,7,0,0
2,-3,8,0,0
3,-3,9,0,0
4,-2,9,0,0
5,-1,9,0,0
6,0,9,0,0
7,1,9,0,0
8,2,9,0,0
9,2,8,0,0
10,2,7,0,0
11,2,6,0,0
12,2,5,0,0
13,2,4,0,0
14,2,3,0,0
15,2,2,0,0
16,2,1,0,0
17,2,0,0,0
18,2,-1,0,0
19,2,-2,0,0
20,2,-3,0,0
105,2,-4,0,0
106,2,-5,0,0
23,-3,5,0,0
24,-3,4,0,0
25,-3,3,0,0
26,-3,2,0,0
27,-3,1,0,0
28,-3,0,0,0
29,-3,-1,0,0
30,-3,-2,0,0
31,-3,-3,0,0
32,-3,-4,0,0
33,-3,-5,0,0
34,-2,-2,11,
72,-2,-2,1,0
35,-1,-2,11,
73,-1,-2,1,0
36,0,-2,11,
58,0,-2,1,0
37,1,-2,11,
67,1,-2,1,0
38,1,-3,11,
60,1,-3,1,0
39,0,-3,11,
59,0,-3,1,0
40,-1,-3,11,
68,-1,-3,1,0
41,-2,-3,11,
69,-2,-3,1,0
42,-2,8,1,0
43,-1,8,1,0
44,0,8,1,0
45,1,8,1,0
46,1,7,1,0
47,1,6,1,0
48,1,5,1,0
49,1,4,1,0
50,1,3,1,0
51,0,3,1,0
52,0,2,1,0
53,1,2,1,0
54,1,1,1,0
55,1,0,1,0
56,1,-1,1,0
57,0,-1,1,0
61,1,-4,1,0
62,0,-4,1,0
63,0,-5,1,0
101,0,-5,2,2,False
64,-1,-5,1,0
100,-1,-5,2,2,False
102,-2,-5,1,0
103,-2,-5,0,0
66,1,-5,1,0
107,1,-5,0,0
70,-2,-4,1,0
71,-1,-4,1,0
74,-1,-1,1,0
75,-2,-1,1,0
76,-2,0,1,0
77,-1,0,1,0
78,0,0,1,0
79,0,1,1,0
80,-1,1,1,0
81,-2,1,1,0
82,-2,2,1,0
83,-2,3,1,0
84,-2,4,1,0
85,-2,5,1,0
86,-2,6,1,0
87,-2,7,1,0
88,-1,7,1,0
89,0,7,1,0
98,0,7,4,
90,0,6,1,0
91,0,5,1,0
92,0,4,1,0
93,-1,3,1,0
94,-1,2,1,0
95,-1,4,1,0
96,-1,5,1,0
97,-1,6,1,0
118,-2,-6,1,0
119,-1,-6,1,0
120,0,-6,1,0
121,1,-6,1,0
122,1,-7,1,0
123,1,-8,1,0
187,1,-9,1,0
125,1,-10,1,0
126,1,-11,1,0
127,1,-12,1,0
128,1,-13,1,0
129,1,-14,1,0
130,1,-15,1,0
131,1,-16,1,0
308,1,-16,0,0
132,1,-17,1,0
133,1,-18,1,0
134,1,-19,1,0
135,0,-19,1,0
136,-1,-19,1,0
137,-2,-19,1,0
138,-2,-18,1,0
139,-2,-17,1,0
140,-2,-16,1,0
307,-2,-16,0,0
141,-2,-15,1,0
142,-2,-14,1,0
143,-2,-13,1,0
144,-1,-13,1,0
145,-1,-12,1,0
146,-1,-11,1,0
147,-2,-11,1,0
148,-2,-10,1,0
149,-2,-12,1,0
150,-2,-9,1,0
151,-2,-8,1,0
152,-2,-7,1,0
153,-1,-7,1,0
154,0,-7,1,0
155,0,-8,1,0
156,0,-9,1,0
157,0,-10,1,0
718,0,-10,9,
158,0,-11,1,0
159,0,-12,1,0
160,0,-13,1,0
161,0,-14,1,0
162,0,-15,1,0
163,0,-16,1,0
306,0,-16,2,2,False
164,0,-17,1,0
165,0,-18,1,0
166,-1,-18,1,0
167,-1,-17,1,0
168,-1,-16,1,0
305,-1,-16,2,2,False
169,-1,-15,1,0
170,-1,-14,1,0
171,-1,-10,1,0
172,-1,-9,1,0
173,-1,-8,1,0
717,-1,-8,9,
174,-3,-6,0,0
175,-3,-7,0,0
176,-3,-8,0,0
177,-3,-9,0,0
178,-3,-10,0,0
179,-3,-11,0,0
180,2,-6,0,0
181,2,-7,0,0
182,2,-8,0,0
184,2,-9,0,0
185,2,-10,0,0
186,2,-11,0,0
188,-3,-12,1,0
189,-4,-12,1,0
190,-5,-12,1,0
191,-6,-12,1,0
192,-6,-13,1,0
193,-6,-14,1,0
194,-6,-15,1,0
195,-5,-15,1,0
196,-4,-15,1,0
197,-3,-15,1,0
198,-3,-14,1,0
199,-3,-13,1,0
200,-4,-13,1,0
201,-5,-13,1,0
202,-5,-14,1,0
203,-4,-14,1,0
204,2,-12,1,0
205,3,-12,1,0
206,4,-12,1,0
207,5,-12,1,0
208,5,-13,1,0
209,5,-14,1,0
210,5,-15,1,0
211,4,-15,1,0
212,3,-15,1,0
213,2,-15,1,0
214,2,-14,1,0
215,2,-13,1,0
216,3,-13,1,0
217,4,-13,1,0
218,4,-14,1,0
219,3,-14,1,0
220,-4,-11,0,0
221,-5,-11,0,0
222,-6,-11,0,0
223,-7,-11,0,0
224,-7,-12,0,0
225,-7,-15,0,0
226,-7,-16,0,0
227,-6,-16,0,0
228,-5,-16,0,0
229,-4,-16,0,0
230,-3,-16,0,0
231,2,-16,0,0
232,3,-16,0,0
233,4,-16,0,0
234,5,-16,0,0
235,6,-16,0,0
236,6,-15,0,0
237,3,-11,0,0
238,4,-11,0,0
239,5,-11,0,0
240,6,-11,0,0
241,6,-12,0,0
