version:2
grid:
0,-2,5,0,0
1,-1,5,0,0
2,0,5,0,0
3,1,5,0,0
4,2,5,0,0
5,3,5,0,0
6,4,5,0,0
7,5,5,0,0
8,6,5,0,0
9,6,4,0,0
10,6,3,0,0
11,6,2,0,0
12,6,1,0,0
13,6,0,0,0
14,6,-1,0,0
15,6,-2,0,0
16,6,-3,0,0
17,5,-3,0,0
18,4,-3,0,0
19,3,-3,0,0
20,2,-3,0,0
21,1,-3,0,0
22,0,-3,0,0
23,-1,-3,0,0
24,-2,-3,0,0
25,-3,-3,0,0
26,-3,-2,0,0
27,-3,-1,0,0
28,-3,0,0,0
29,-3,1,0,0
30,-3,2,0,0
31,-3,3,0,0
32,-3,4,0,0
33,-3,5,0,0
34,2,3,12,
80,2,3,1,1
35,2,0,4,
85,2,0,1,1
36,-2,-2,1,1
37,-2,-1,1,1
38,-2,0,1,1
39,-2,1,1,1
40,-2,2,1,1
41,-2,3,1,1
42,-2,4,1,1
43,-1,4,1,1
44,-1,3,1,1
45,-1,2,1,1
46,-1,1,1,1
47,-1,0,1,1
48,-1,-1,1,1
49,-1,-2,1,1
50,0,-2,1,1
51,1,-2,1,1
52,2,-2,1,1
53,3,-2,1,1
54,4,-2,1,1
55,5,-2,1,1
56,5,-1,1,1
57,5,0,1,1
58,5,1,1,1
59,5,2,1,1
60,5,3,1,1
61,5,4,1,1
62,4,4,1,1
63,3,4,1,1
64,2,4,1,1
65,1,4,1,1
66,0,4,1,1
67,0,3,1,1
68,0,2,1,1
69,0,1,1,1
70,0,0,1,1
71,0,-1,1,1
72,1,-1,1,1
73,2,-1,1,1
74,3,-1,1,1
75,4,-1,1,1
76,4,0,1,1
77,4,2,1,1
78,4,3,1,1
79,3,3,1,1
81,1,3,1,1
82,1,2,1,1
83,1,1,1,1
84,1,0,1,1
86,3,2,1,1
87,2,2,1,1
88,2,1,1,1
89,3,0,1,1
90,4,1,1,1
91,3,1,1,1
nonGrid:
